frame,x,y,z,qw,qx,qy,qz,confidence,valid
726,5.646504992924178,-9.06275183123553,1.0,0.7070781021437383,0.7070781021440918,-0.0063488147440186665,-0.006348814744012317,1.0,1
727,5.62390924095,-9.047078769181784,1.0,0.7070862178150347,0.7070862178153882,-0.005369409801202099,-0.005369409801196729,1.0,1
728,5.6225122836699,-8.99641746928399,1.0,0.70709235453335,0.7070923545337036,-0.0044891146573476735,-0.004489114657343184,1.0,1
729,5.647784576163216,-8.952644773967855,1.0,0.707090170923376,0.7070901709237296,-0.004820806149418732,-0.004820806149413912,1.0,1
730,5.821472113808565,-16.848593306415506,1.0,0.7070525558997857,0.7070525559001393,-0.008742605867712782,-0.00874260586770404,1.0,1
731,5.603648832033943,-7.294003614075012,1.0,0.7070847488452634,0.7070847488456171,-0.0055594905320385255,-0.005559490532032965,1.0,1
732,5.473846522691296,-1.6290412008595339,1.0,0.7071064728168743,0.7071064728172278,-0.0004313935395118602,-0.0004313935395114288,1.0,1
733,5.401318317234,1.7403142330810577,1.0,0.7070948294741773,0.707094829474531,0.004080701233580851,0.00408070123357677,1.0,1
734,5.360628127162918,3.5492902758562366,1.0,0.7070451105099845,0.7070451105103379,0.009325323610232403,0.009325323610223079,1.0,1
735,5.411758927732867,-0.4850404785550567,1.0,0.7071036954218823,0.7071036954222361,0.0020282797294323314,0.0020282797294303026,1.0,1
736,5.399850405031777,0.09963230429374538,1.0,0.7067217502188119,0.706721750219165,0.02332632622821167,0.02332632622818834,1.0,1
737,5.35561604280714,3.8475735138250524,1.0,0.7070063307000521,0.7070063307004055,0.011907908260040168,0.011907908260028258,1.0,1
738,5.301889064535532,11.571788749363597,1.0,0.7064691154333466,0.7064691154336991,0.030018968793806337,0.03001896879377632,1.0,1
739,5.30182377019677,14.531180257269808,1.0,0.7060191760139334,0.7060191760142854,0.03920041236905544,0.039200412369016245,1.0,1
740,5.355401866384505,12.082175962288723,1.0,0.7066380572025581,0.7066380572029111,0.025737245022592534,0.025737245022566798,1.0,1
741,5.267109987929244,18.177294053513407,1.0,0.7036559492187066,0.7036559492190548,0.06977143162621163,0.06977143162614187,1.0,1
742,5.273782925216385,19.19631300428658,1.0,0.70399887235687,0.7039988723572189,0.06622186578610514,0.06622186578603892,1.0,1
743,5.305449733525996,18.16603359962578,1.0,0.7056327810404346,0.705632781040786,0.045630332847002165,0.04563033284695653,1.0,1
744,5.37010891292133,14.599340007930083,1.0,0.7065000599592376,0.7065000599595901,0.02928164695079791,0.029281646950768632,1.0,1
745,5.50623898311975,6.219562282678383,1.0,0.7067285331095733,0.7067285331099263,0.02311990962872613,0.02311990962870301,1.0,1
746,5.5673434887073885,0.3848875081358309,1.0,0.7056769816773871,0.7056769816777386,0.04494159005560947,0.04494159005556453,1.0,1
747,5.516936464613185,-9.109569878271342,1.0,0.7065660577990389,0.7065660577993916,0.02764336418860378,0.02764336418857613,1.0,1
748,5.476596657768756,-5.438172519591561,1.0,0.7063038052197327,0.706303805220085,0.0336850733039891,0.03368507330395541,1.0,1
749,5.543462443702681,-3.992611816073364,1.0,0.7047904932522258,0.7047904932525757,0.05718486666479877,0.05718486666474158,1.0,1
750,5.678255914527064,-0.4339048985645671,1.0,0.7028259158784962,0.7028259158788435,0.07768834478189333,0.07768834478181563,1.0,1
751,5.731912989232835,11.839546205857808,1.0,0.7013192789078264,0.7013192789081711,0.09028297120260821,0.09028297120251794,1.0,1
752,5.8121648824452885,17.51891212620568,1.0,0.7038499741071446,0.7038499741074931,0.0677861463028289,0.06778614630276113,1.0,1
753,5.911153977158175,21.946114346265748,1.0,0.706244431317136,0.7062444313174883,0.03490777309958691,0.034907773099552,1.0,1
754,5.9949520429231615,24.7038968494885,1.0,0.7069096156482625,0.7069096156486158,0.016689672395707577,0.016689672395690885,1.0,1
755,6.055986714623655,25.86833742409844,1.0,0.7069372418667293,0.7069372418670826,0.015475333342497956,0.01547533334248248,1.0,1
756,6.075107788995123,24.990213999949916,1.0,0.7069711773203037,0.7069711773206572,0.013838509405103309,0.01383850940508947,1.0,1
757,6.056681141429252,21.48582550339344,1.0,0.7069420101928141,0.7069420101931676,0.015255953202508284,0.015255953202493025,1.0,1
758,5.993816340834757,17.77050170122826,1.0,0.7069027651784849,0.7069027651788382,0.01697735075958112,0.01697735075956414,0.5,1
759,5.8796412210214,12.418495374198496,1.0,0.7049090510908245,0.7049090510911747,0.05570438159660712,0.05570438159655142,0.5,1
760,5.7377913181208475,5.188886611529204,1.0,0.7016408641178065,0.7016408641181517,0.08774875434952041,0.08774875434943265,1.0,1
761,5.584395894942515,-3.5257993779524623,1.0,0.6963842494645428,0.6963842494648801,0.12267322177181281,0.12267322177169013,0.5,1
762,5.461312752717622,-11.01326605929494,1.0,0.6980525437380569,0.6980525437383969,0.11279357097621633,0.11279357097610353,0.5,1
763,5.526934084572987,-12.388293539550604,1.0,0.7038936539478432,0.7038936539481919,0.06733106002792803,0.06733106002786073,0.5,1
764,5.660641595380365,-10.669705272719044,1.0,0.7065844609811244,0.7065844609814773,0.027168900058609387,0.027168900058582215,0.5,1
765,5.788778769204461,-8.46408717006828,1.0,0.707104900527352,0.7071049005277055,0.0015523044156824316,0.0015523044156808793,0.5,1
766,5.847598956695295,-8.579640752341998,1.0,0.7070424585389334,0.707042458539287,-0.00952427308808958,-0.009524273088080055,0.5,1
767,5.889012693275082,-8.666432606418619,1.0,0.7069407479113445,0.7069407479116978,-0.015314333979307652,-0.015314333979292334,1.0,1
768,5.912278888399077,-8.721124819896549,1.0,0.7068927586821051,0.7068927586824584,-0.017389007203498272,-0.017389007203480883,1.0,1
769,5.91881200472841,-8.759234759956081,1.0,0.7069137649523425,0.7069137649526956,-0.016512988357381846,-0.01651298835736533,1.0,1
770,5.90981660948955,-8.768009601628057,1.0,0.7069653548781336,0.7069653548784869,-0.014132830648053504,-0.01413283064803937,1.0,1
771,5.892298847540197,-8.775998401160969,1.0,0.7070310542862358,0.7070310542865893,-0.010336257614025932,-0.010336257614015595,1.0,1
772,5.868842494749679,-8.780933270492566,1.0,0.7070638127506964,0.7070638127510498,-0.0077791174426990305,-0.007779117442691252,1.0,1
773,5.851180527106137,-8.7814752364342,1.0,0.7070861601770811,0.7070861601774348,-0.005376994660054155,-0.005376994660048777,1.0,1
774,5.831604749837305,-8.771851956495855,1.0,0.7070917134853676,0.7070917134857212,-0.004588976988067878,-0.004588976988063289,1.0,1
775,5.808770167437226,-8.76980744183677,1.0,0.7070951100038837,0.7070951100042374,-0.004031798664068995,-0.004031798664064962,1.0,1
776,5.783380803752186,-8.75870385356503,1.0,0.7071006234924909,0.7071006234928444,-0.00290830746335354,-0.0029083074633506315,1.0,1
777,5.763817535196042,-8.753061062430445,1.0,0.7071010768812518,0.7071010768816053,-0.002795902263225128,-0.0027959022632223322,1.0,1
778,5.7485842995143255,-8.758527441711461,1.0,0.7071013708811129,0.7071013708814665,-0.0027205319976186643,-0.002720531997615944,1.0,1
779,5.739452117015689,-8.78009041502988,1.0,0.707102094668887,0.7071020946692407,-0.0025254131708514604,-0.0025254131708489346,1.0,1
780,5.73351775118155,-8.805796869802242,1.0,0.7071020928760099,0.7071020928763634,-0.0025259151166553864,-0.0025259151166528602,1.0,1
781,5.7323945271639065,-8.846081003094623,1.0,0.7071008192716065,0.7071008192719602,-0.0028603114047450083,-0.0028603114047421477,1.0,1
782,5.730142601155511,-8.889708959926708,1.0,0.7070929029481346,0.7070929029484883,-0.004401884902080628,-0.004401884902076225,1.0,1
783,5.729873204940728,-8.898105365516153,1.0,0.7070915847678315,0.7070915847681851,-0.004608767719875702,-0.004608767719871093,1.0,1
784,5.731319977424798,-8.896392358862077,1.0,0.7070907799873276,0.7070907799876811,-0.0047306284701735405,-0.00473062847016881,1.0,1
785,5.729561430946808,-8.878288591791689,1.0,0.7070923766343509,0.7070923766347043,-0.00448563212095446,-0.004485632120949974,1.0,1
786,5.7063992243371375,-10.01899632057635,1.0,0.7070973441245542,0.7070973441249077,-0.0036188292932594086,-0.0036188292932557895,1.0,1
787,5.68822379896496,-10.900033590376726,1.0,0.7070992827973503,0.7070992827977041,-0.0032178039554116846,-0.0032178039554084667,1.0,1
788,5.696433737725695,-10.29442802868898,1.0,0.7071008589212102,0.7071008589215637,-0.0028504927335492782,-0.0028504927335464276,1.0,1
789,5.7453048900209565,-7.519463807459805,1.0,0.707100696274396,0.7071006962747496,-0.002890557746646371,-0.0028905577466434807,1.0,1
790,5.83039122706654,-2.7756459203523307,1.0,0.7070962528379588,0.7070962528383126,-0.0038261227368668136,-0.0038261227368629872,1.0,1
791,5.937024754606779,3.0548040892999686,1.0,0.7070779295828076,0.7070779295831612,-0.006368004131036289,-0.00636800413102992,0.5,1
792,6.05853788079153,9.501835611143596,1.0,0.7070158602180171,0.7070158602183706,-0.011327989053641583,-0.011327989053630255,0.5,1
793,6.161232335643319,14.967284437927889,1.0,0.7068583006395953,0.7068583006399485,-0.018737466243714616,-0.018737466243695874,0.5,1
794,6.236047049145972,19.059163732565768,1.0,0.7066111602986044,0.7066111602989573,-0.026465407436139086,-0.02646540743611263,0.5,1
795,6.282883632123668,21.84919969446886,1.0,0.7064212975662493,0.706421297566602,-0.031123943508623426,-0.031123943508592298,0.5,1
796,6.304687620994697,23.465942929535785,1.0,0.706449775425607,0.7064497754259595,-0.030470712758564514,-0.03047071275853404,1.0,1
797,6.247777568756547,24.180590225326426,1.0,0.7070801983144173,0.707080198314771,-0.00611090279511864,-0.006110902795112528,1.0,1
798,6.256870321360946,24.72393192714523,1.0,0.7068138270808723,0.7068138270812254,0.020346096434896245,0.020346096434875897,0.5,1
799,6.353251254916138,25.216381903335943,1.0,0.706652275501701,0.7066522755020538,0.02534385934897166,0.025343859348946316,0.5,1
800,6.47282334551874,25.60746726525569,1.0,0.706901161029765,0.7069011610301182,0.01704401330195199,0.017044013301934943,0.5,1
801,6.534009611230089,25.83067187223351,1.0,0.7044372043358682,0.7044372043362177,0.06138381911530009,0.061383819115238714,1.0,1
802,6.555381041114577,26.12556894773977,1.0,0.6966648470581269,0.6966648470584649,0.1210695392047088,0.12106953920458771,1.0,1
803,6.511720660518865,26.227182542064494,1.0,0.6906185454503813,0.69061854545071,0.15180830873302648,0.15180830873287468,1.0,1
804,6.427373225860225,26.252288553424833,1.0,0.6694430780973757,0.6694430780976717,0.22769647837812085,0.22769647837789317,0.5,1
805,6.291756150562149,26.09888490835431,1.0,0.6408426944774198,0.6408426944776706,0.2988650808668378,0.2988650808665389,1.0,1
806,6.105656649873177,25.763201716515695,1.0,0.6038896426342943,0.6038896426344843,0.3678545320581815,0.3678545320578136,1.0,1
807,5.869105652396062,25.23281117122626,1.0,0.5449601679571949,0.5449601679572811,0.450575181783422,0.4505751817829714,1.0,1
808,5.750037509215623,25.050936746589095,1.0,0.5206787746175614,0.5206787746176018,0.4784277924513103,0.4784277924508318,1.0,1
809,5.722386659472996,25.072382712058698,1.0,0.5139838290342988,0.5139838290343265,0.48561316943488503,0.48561316943439936,1.0,1
810,5.710871108315733,25.12011442105119,1.0,0.5172354983632215,0.5172354983632554,0.4821482883935207,0.4821482883930385,1.0,1
811,5.671060220274672,25.07213413217789,1.0,0.5284826648510139,0.5284826648510694,0.4697931729979318,0.4697931729974619,1.0,1
812,5.646018567474176,25.051339342084304,1.0,0.569314512331871,0.5693145123320011,0.4193812112959556,0.41938121129553624,1.0,1
813,5.611459018833672,25.00054859961624,1.0,0.5982425404466457,0.5982425404468259,0.3769688495553861,0.37696884955500914,1.0,1
814,5.601369335155117,25.05069159863994,1.0,0.5884964534570697,0.5884964534572334,0.3920096469979971,0.3920096469976051,1.0,1
815,5.584796408286297,25.06561883760202,1.0,0.5939198240449199,0.5939198240450931,0.3837432582326719,0.38374325823228816,1.0,1
816,5.566886476904137,25.09877494128716,1.0,0.5988837585707298,0.5988837585709114,0.3759493253124283,0.37594932531205233,1.0,1
817,5.548691988383551,25.15507028128709,1.0,0.5923135952102371,0.5923135952104073,0.38621787715893846,0.3862178771585523,1.0,1
818,5.531903278621932,25.21537703042967,1.0,0.5842243495747199,0.5842243495748761,0.39834851968747687,0.3983485196870784,1.0,1
819,5.5117434163314964,25.290872780072892,1.0,0.5743445643283842,0.5743445643285232,0.41246568644159903,0.41246568644118653,1.0,1
820,5.488108071119231,25.372329449759288,1.0,0.5478878706620803,0.547887870662172,0.44701058686200584,0.4470105868615588,1.0,1
821,5.448298097937656,26.535885227716133,1.0,0.5151223027233122,0.515122302723342,0.484405349024504,0.48440534902401966,1.0,1
822,5.445268246105558,25.22303324407088,1.0,0.5978567087129979,0.5978567087131775,0.37758046312154797,0.37758046312117033,1.0,1
823,5.44027755100716,24.086523352839478,1.0,0.6276230638537974,0.6276230638540266,0.3257130215210087,0.325713021520683,1.0,1
824,5.411265116413253,24.533030571625982,1.0,0.6135737416865219,0.6135737416867281,0.3514639831958021,0.3514639831954506,1.0,1
825,5.399893689247636,23.708966849307558,1.0,0.6390243557610295,0.6390243557612771,0.3027334911042675,0.3027334911039648,1.0,1
826,5.4031196840209414,21.767754789471905,1.0,0.6796406512839167,0.6796406512842285,0.19516227736918337,0.1951622773689882,1.0,1
827,5.423746732280158,18.68044155381787,1.0,0.6996880790895642,0.6996880790899066,0.10215839001552361,0.10215839001542146,1.0,1
828,5.465092790155983,14.387978092395862,1.0,0.705398565636788,0.705398565637139,0.049118350801005135,0.04911835080095601,1.0,1
829,5.51580455055596,9.05804364075216,1.0,0.7067178868222972,0.7067178868226502,0.02344308363539327,0.023443083635369823,1.0,1
830,5.575498486568693,3.6542570463567245,1.0,0.7070038921942704,0.7070038921946239,0.012051819344329242,0.01205181934431719,1.0,1
831,5.6238617387284195,0.39158902954037134,1.0,0.7070818906861294,0.7070818906864828,0.0059118394982021595,0.0059118394981962485,1.0,1
832,5.809271608960499,-15.04180992237188,1.0,0.7071031348980927,0.7071031348984462,-0.0022150879974345374,-0.0022150879974323218,1.0,1
833,5.860789050147588,-17.47067068726171,1.0,0.7070992170124804,0.707099217012834,-0.0032322275776083013,-0.003232227577605069,1.0,1
834,5.769447256117807,-8.847580955963746,1.0,0.7071066040797812,0.7071066040801348,2.1604612952754795e-05,2.160461295273319e-05,1.0,1
835,5.787480017037443,-8.816679468277073,1.0,0.7071066002668802,0.7071066002672337,-7.654418052619017e-05,-7.654418052611361e-05,1.0,1
836,5.799450922474,-8.74787360778115,1.0,0.7071060794799892,0.7071060794803428,0.0008616043570114741,0.0008616043570106123,1.0,1
837,5.811584038461242,-8.672575558648907,1.0,0.707104020511714,0.7071040205120676,0.0019115894806479043,0.0019115894806459926,1.0,1
838,5.831590865201504,-8.604783775707237,1.0,0.7071021930974373,0.7071021930977909,0.002497701678590327,0.0024977016785878293,1.0,1
839,5.85823327720628,-8.555562164244227,1.0,0.7071003520189652,0.7071003520193189,0.002973578691464764,0.00297357869146179,1.0,1
840,5.8929499559531235,-8.533204968634546,1.0,0.7070965735781228,0.7070965735784763,0.0037663811524280546,0.003766381152424288,1.0,1
841,5.931760765012934,-8.561270227948972,1.0,0.7070823551300562,0.70708235513041,0.005856026518493179,0.005856026518487323,0.5,1
842,5.979521282186476,-8.638728548922733,1.0,0.7070407838551725,0.7070407838555259,0.009647793473884772,0.009647793473875123,1.0,1
843,6.025046277317375,-8.751461653491232,1.0,0.7069460503720311,0.7069460503723846,0.015067572791215292,0.015067572791200225,0.5,1
844,6.0604372758425695,-8.857141709588257,1.0,0.7067944790671709,0.706794479067524,0.021007478176001324,0.021007478175980313,0.5,1
845,6.078115458066295,-8.927805142453064,1.0,0.7066151836266976,0.7066151836270503,0.026357767742360774,0.026357767742334413,0.5,1
846,6.070992129693993,-8.984042092368,1.0,0.706313000813752,0.7063130008141045,0.03349170523228395,0.03349170523225046,1.0,1
847,6.045991620794165,-9.02200417130246,1.0,0.705863592006097,0.7058635920064488,0.041908693596768555,0.041908693596726644,0.5,1
848,6.008216776041156,-9.041653267709401,1.0,0.705144956046182,0.7051449560465326,0.052634015329869305,0.052634015329816666,0.5,1
849,5.957229642738536,-9.046892927825343,1.0,0.7038341734714448,0.7038341734717934,0.06795001047575891,0.06795001047569098,0.5,1
850,5.897835946838185,-9.042938445420923,1.0,0.701141763749508,0.7011417637498527,0.09165136580809861,0.09165136580800695,0.5,1
851,5.83673588831883,-9.037104385819214,1.0,0.694898612861447,0.694898612861782,0.13082682821999103,0.13082682821986022,0.5,1
852,5.782501757628844,-9.038791419712936,1.0,0.6792527062709366,0.6792527062712478,0.19650824435620826,0.19650824435601172,0.5,1
853,5.721635566243139,-9.043853413887815,1.0,0.4758900509989635,0.4758900509994394,0.5229992374461092,0.5229992374460641,0.5,1
854,5.6647934643198035,-9.055950030848367,1.0,0.3395718733828634,0.3395718733832029,0.6202343249702036,0.6202343249699865,0.5,1
855,5.613839782837372,-9.048328267944177,1.0,0.3830796427339468,0.3830796427343299,0.5943480743350702,0.5943480743348966,0.5,1
856,5.576329531380623,-9.02354577716177,1.0,0.5963506069106459,0.596350606910823,0.37995473697910526,0.3799547369787253,0.5,1
857,5.549200976361017,-9.007727745464777,1.0,0.6926370979220323,0.692637097922364,0.14231510822064367,0.14231510822050134,1.0,1
858,5.530188479549629,-8.98712549989249,1.0,0.7048777408002409,0.7048777408005911,0.05609918841504378,0.05609918841498768,1.0,1
859,5.523343216866653,-8.955847547826128,1.0,0.7067578107577194,0.7067578107580724,0.02220690627124193,0.022206906271219722,1.0,1
860,5.525161809301944,-8.934845159959139,1.0,0.7070755163514574,0.7070755163518108,0.006630547061596259,0.006630547061589627,1.0,1
861,5.533042689052462,-8.922993123660701,1.0,0.7071051228434215,0.707105122843775,-0.001447496992100593,-0.0014474969920991456,1.0,1
862,5.54324725582434,-8.919305426717557,1.0,0.7070834887560705,0.707083488756424,-0.005717509265221099,-0.005717509265215382,1.0,1
863,5.545286534118433,-8.930103861653619,1.0,0.7070908227061123,0.707090822706466,-0.004724238947542525,-0.0047242389475378,1.0,1
864,5.551547778058753,-8.946476538105593,1.0,0.7070957911990658,0.7070957911994196,-0.00391050647881029,-0.00391050647880638,1.0,1
865,5.782177561177196,-17.53864366986984,1.0,0.7071015375404147,0.7071015375407683,-0.0026768646582579496,-0.0026768646582552725,1.0,1
866,5.729649210162582,-15.124874958255022,1.0,0.70709466516687,0.7070946651672233,-0.004109073388198609,-0.0041090733881945,1.0,1
867,5.482186367286132,-5.608238015001099,1.0,0.7069041608382826,0.7069041608386358,-0.01691913846250411,-0.01691913846248719,1.0,1
868,5.209890350556437,4.501886359519934,1.0,0.705799374530227,0.7057993745305784,-0.04297664465524526,-0.04297664465520229,1.0,1
869,4.995334149660496,12.696581657050382,1.0,0.7050094954784298,0.7050094954787802,-0.05441837737154983,-0.0544183773714954,1.0,1
870,4.840091735358565,18.576278106632053,1.0,0.7067344706506584,0.7067344706510116,-0.022937692359702753,-0.022937692359679813,1.0,1
871,4.736125923299295,22.57633919135954,1.0,0.6938714993471704,0.6938714993475041,0.13616931653513373,0.13616931653499756,1.0,1
872,4.638326406449834,26.254483993506554,1.0,0.5072866253320286,0.5072866253320432,0.4926051096169534,0.49260510961646087,1.0,1
873,4.611179989695196,27.26863691181494,1.0,0.451050196301484,0.451050196301935,0.544567074755082,0.5445670747549965,1.0,1
874,4.6372217004695075,26.31190552591618,1.0,0.45114526032942665,0.4511452603298778,0.5444883216849261,0.5444883216848408,1.0,1
875,4.734962209179174,22.736161044939777,1.0,0.4920092668594362,0.4920092668599282,0.5078645456126227,0.5078645456126072,1.0,1
876,4.8426538832122,18.846134684632226,1.0,0.5816729451426037,0.5816729451427556,0.40206493933507614,0.402064939334674,1.0,1
877,4.999330309118453,13.061641079182422,1.0,0.6853121648870943,0.6853121648874149,0.17420381885560388,0.17420381885542965,1.0,1
878,5.215658746610176,4.838989451290232,1.0,0.705409940596722,0.705409940597073,0.048954718907163026,0.048954718907114066,1.0,1
879,5.489235807629796,-5.42186355124445,1.0,0.707074605971732,0.7070746059720855,0.006726928518440073,0.006726928518433346,1.0,1
880,5.737631434049846,-15.044666703006419,1.0,0.7070649683850878,0.7070649683854413,-0.0076733599649154265,-0.007673359964907752,1.0,1
881,5.798911681593934,-17.499125977828356,1.0,0.7070303677237482,0.7070303677241017,-0.010383114297039905,-0.01038311429702952,1.0,1
882,5.563666835169429,-8.925284898000353,1.0,0.7071035430617776,0.7071035430621313,-0.0020807179809046194,-0.0020807179809025386,1.0,1
883,5.5623568792432305,-8.989274044393294,1.0,0.7071045177125518,0.7071045177129054,-0.0017178559381035197,-0.0017178559381018017,1.0,1
884,5.565872820859158,-9.018300356686442,1.0,0.7071058003114917,0.7071058003118452,-0.0010663795179302433,-0.0010663795179291769,1.0,1
885,5.572868153299864,-8.998728928526267,1.0,0.7071065316937014,0.707106531694055,0.00032068060901789617,0.0003206806090175754,1.0,1
886,5.576484250422885,-8.99710532147256,1.0,0.7071050148441118,0.7071050148444655,0.0014993269104301087,0.0014993269104286095,1.0,1
887,5.5791295104571,-8.991184416710798,1.0,0.7071043182573865,0.70710431825774,0.0017980823507601693,0.001798082350758371,1.0,1
888,5.580043219937485,-8.982333681379602,1.0,0.7071029735423056,0.7071029735426593,0.002266010825672186,0.00226601082566992,1.0,1
889,5.583530133993027,-8.965130657331066,1.0,0.7071049338980986,0.7071049338984522,0.0015370282315103907,0.0015370282315088535,1.0,1
890,5.582542899581199,-8.947171541010551,1.0,0.7071058992696619,0.7071058992700155,-0.000998607802950701,-0.0009986078029497025,1.0,1
891,5.582812781902325,-8.933776034383804,1.0,0.707104869992823,0.7071048699931767,-0.0015661517188623486,-0.001566151718860782,1.0,1
892,5.580327797749032,-8.964892262766371,1.0,0.7071046309692135,0.7071046309695671,-0.0016705868720090216,-0.001670586872007351,1.0,1
893,5.5791630637545175,-8.987402110491713,1.0,0.7071035671884822,0.7071035671888359,-0.0020725026359247104,-0.002072502635922638,1.0,1
894,5.5784232048522195,-9.011484154257817,1.0,0.7070992493822028,0.7070992493825563,-0.003225138434943568,-0.003225138434940342,1.0,1
895,5.5743362942379555,-9.035563000399542,1.0,0.707092457183909,0.7070924571842625,-0.004472916679083648,-0.004472916679079175,1.0,1
896,5.568785489504446,-9.062012347035628,1.0,0.7070914820857503,0.7070914820861038,-0.004624494684144998,-0.0046244946841403735,1.0,1
897,5.566439056504148,-9.087487054978263,1.0,0.7070822439151578,0.7070822439155113,-0.005869439724452051,-0.0058694397244461825,1.0,1
898,5.567584282668209,-9.106684662184504,1.0,0.7070731145633413,0.7070731145636948,-0.006881906568208499,-0.006881906568201616,1.0,1
899,5.5717352967160725,-9.1153311818805,1.0,0.7070508783600536,0.7070508783604071,-0.008877238921412959,-0.00887723892140408,1.0,1
