frame,detected,center_x,center_y,angle_deg,handle_x,handle_y,head_x,head_y,quality
773,1,976.268115942029,148.9927536231884,-96.67971935451774,977.4778354463124,159.3221572226687,975.0583964377456,138.66335002370812,9.50856718539366
774,1,974.9418604651163,149.5,-96.95697104380045,976.2984482567394,160.61753882671965,973.5852726734931,138.38246117328035,6.42227542522875
775,1,973.9239766081871,148.8830409356725,-95.31215445823034,975.0719910985506,161.22978393655802,972.7759621178236,136.536297934787,10.591472604252225
776,1,971.9159292035398,149.6946902654867,-97.69439933288915,973.8439353552343,163.96503687231544,969.9879230518453,135.424343658658,5.904811586179364
777,1,971.4827586206897,150.17241379310346,-91.78902649407671,971.9448046928466,164.96519965064917,971.0207125485327,135.37962793555775,6.787991745428854
778,1,970.9285714285714,149.41071428571428,-93.33329636273541,971.8123630366723,164.5849988617149,970.0447798204706,134.23642970971366,11.129734685549906
779,1,969.9957627118644,149.27118644067798,-94.15546038262444,971.1551691075799,165.22912417741495,968.8363563161488,133.313248703941,12.47881590616177
780,1,970.2274678111588,149.3519313304721,-93.45168822242753,971.1907780684922,165.32290604550172,969.2641575538254,133.38095661544247,12.116490196568023
781,1,970.2276785714286,148.55357142857142,-96.41973844714428,971.9719345319317,164.05575098966054,968.4834226109255,133.0513918674823,12.793411334869724
782,1,969.8616071428571,148.3125,-94.3659004283358,971.0796170441314,164.26607175933958,968.6435972415828,132.35892824066042,12.712930880475707
783,1,969.990990990991,148.3063063063063,-94.53708566914099,971.2566606065263,164.25616776101214,968.7253213754557,132.3564448516005,12.675342225673571
784,1,969.6960352422907,148.11453744493392,-95.71851947654626,971.3301537467601,164.43292145540966,968.0619167378213,131.79615343445818,11.347464078991571
785,1,969.938596491228,148.32456140350877,-97.4061622719889,972.0525934237893,164.58774119619142,967.8245995586668,132.06138161082612,11.589466982355733
786,1,969.7914893617021,148.24255319148935,-96.64464652784662,971.781721662821,165.32701910024934,967.8012570605832,131.15808728272935,12.099206720064434
787,1,969.9306569343066,149.65693430656935,-92.99356922731836,970.8497970740316,167.2329173915506,969.0115167945817,132.08095122158812,7.5982793618459405
788,1,969.8158844765343,149.48736462093862,-94.16778098664301,971.0659352036787,166.64187927975559,968.5658337493899,132.33284996212166,7.013181250572973
789,1,969.2571428571429,149.55714285714285,-93.15590197633482,970.2260762362481,167.13045125672588,968.2882094780376,131.98383445755982,6.893212845141241
790,1,969.3454545454546,149.4181818181818,-94.05900706354335,970.5629358264191,166.575038736933,968.12797326449,132.2613248994306,6.565800264251888
791,0,,,,,,,,
792,0,,,,,,,,
793,0,,,,,,,,
794,0,,,,,,,,
795,0,,,,,,,,
796,1,1064.7380116959064,894.6479532163743,-107.74107472428263,1072.782512391718,919.792455767729,1056.6935110000948,869.5034506650195,2.8510712410460983
797,1,1062.2620599739244,893.8005215123859,-106.74223412939577,1069.6365617660308,918.3153481142247,1054.887558181818,869.2856949105471,2.4119961393913294
798,0,,,,,,,,
799,0,,,,,,,,
800,0,,,,,,,,
801,1,1053.6263940520446,900.8717472118959,3.7877075285718296,1038.8587222248113,899.8940617803064,1068.3940658792778,901.8494326434854,2.1615872194754857
802,1,1153.298969072165,1059.641237113402,-127.73295950716275,1162.6010968680632,1071.6624857369343,1143.9968412762667,1047.6199884898697,2.7930673895966116
803,1,1152.6168421052632,1058.802105263158,-127.01125947836927,1161.7668158267888,1070.9395671434438,1143.4668683837376,1046.664643382872,2.7794715860326153
804,0,,,,,,,,
805,1,1026.4951923076924,930.9375,-15.270333588477472,994.467354282017,939.6815031679491,1058.5230303333678,922.1934968320509,6.432341387319874
806,1,1022.7704918032787,935.0218579234972,-21.25970151949341,994.439318608792,946.0447715775181,1051.1016649977653,923.9989442694764,4.444329693974257
807,1,1003.039446366782,919.6948096885814,-2.5046799777542077,973.4677245677395,920.9883590073291,1032.6111681658247,918.4012603698336,4.398228778281467
808,1,1010.1195219123506,945.2430278884462,15.111683862227217,975.3644203357061,935.8577780570821,1044.8746234889952,954.6282777198104,16.891511294905605
809,1,993.8581986143187,917.2558891454966,-6.455118347732036,964.8433199975063,920.538695696551,1022.873077231131,913.9730825944421,3.1365072508749834
810,1,989.3359718557608,919.9234828496042,-7.821058016134861,960.4075933573696,923.8970099293936,1018.264350354152,915.9499557698148,2.9899434371136064
811,1,985.3995026937422,920.201409034397,-5.750971126357999,956.7444582781675,923.0873108936852,1014.0545471093169,917.3155071751088,3.042584474973788
812,1,980.970509383378,914.4134048257373,-10.245498353446553,958.9276846549532,918.3976083837828,1003.0133341118029,910.4292012676918,1.9833244395821072
813,1,979.4490016189962,918.708041014571,-11.77444299123896,957.1287476445633,923.3605954222929,1001.7692555934292,914.0554866068491,2.044583139064006
814,1,976.6812154696132,918.7624309392265,-9.286045874802483,954.9695244793717,922.3124273257406,998.3929064598548,915.2124345527125,2.0308293464359153
815,1,974.8158673771462,917.5210183540556,-10.366155858840044,954.3553664253469,921.2637313809145,995.2763683289455,913.7783053271968,1.8061755101103023
816,1,972.689170182841,921.028129395218,-15.775245480978402,954.5972619966673,926.1391819466068,990.7810783690148,915.9170768438292,1.6563268207561619
817,1,970.6801647220316,923.452299245024,-12.831851867746943,952.7396855787571,927.5387657027028,988.6206438653061,919.3658327873453,1.5204746071270971
818,1,970.2258953168044,928.624655647383,-10.943481938230342,952.16050069971,932.1177226849096,988.2912899338988,925.1315886098563,1.6043735970285458
819,1,964.7541789577188,930.8013765978368,-8.94024413596211,948.553423301816,933.3500068530399,980.9549346136215,928.2527463426337,2.11326677087934
820,1,962.1527001862197,935.9059590316574,-8.087781366953761,945.915819782567,938.2132766858782,978.3895805898724,933.5986413774366,1.9397083369784323
821,1,961.1169176262179,942.1886625332153,-3.1947915676295584,945.1417842746802,943.0803544085776,977.0920509777555,941.296970657853,1.8276345213219518
822,1,959.3983885407341,946.4565801253357,-4.475510808363926,943.4471761019449,947.7051079514637,975.3496009795233,945.2080522992077,1.7978296285357274
823,1,952.7568455640745,947.9791894852136,-6.551578459362321,938.0534962834007,949.6678338913891,967.4601948447483,946.2905450790381,1.9623720704670427
824,1,951.3524590163935,951.3407494145199,-10.448680699041462,938.7647119468692,953.6620903446038,963.9402060859178,949.019408484436,1.3206076173288865
825,1,950.4389312977099,952.8384223918575,-42.32784431813645,941.5672840132047,960.9188849070439,959.3105785822152,944.7579598766712,1.2644939524028393
826,1,970.3363636363637,148.4181818181818,-92.10127044480879,970.9523502061737,165.20688517924617,969.7203770665536,131.62947845711744,13.372601000727784
827,1,946.515306122449,955.7091836734694,38.485240963933286,937.1220842810852,948.2414274214935,955.9085279638128,963.1769399254453,12.171527809827428
828,1,942.0444874274662,956.8123791102514,-8.579583312326434,930.9698198687194,958.4832287334194,953.119154986213,955.1415294870834,1.8017671035505778
829,1,969.9237668161435,148.45291479820628,-91.15188218404197,970.2534524485638,164.8496006640688,969.5940811837231,132.05622893234377,13.473429826711584
830,1,969.3396946564885,149.43129770992365,-89.68144589377884,969.246290195315,166.23103805335256,969.433099117662,132.63155736649475,9.03438310372491
831,1,969.6846153846154,149.1076923076923,-92.23940994638377,970.3098174051623,165.09547271753982,969.0594133640685,133.1199118978448,7.871233597904577
832,1,970.3225806451613,148.92741935483872,-93.70479854638025,971.3047420803244,164.09565454932584,969.3404192099982,133.7591841603516,7.686284080821549
833,1,971.0210970464135,148.9409282700422,-93.86258915937499,972.0180819657407,163.70730971813686,970.0241121270863,134.17454682194756,7.5676229600940825
834,1,972.4266055045872,149.05504587155963,-93.41404330635355,973.236499679925,162.63090943248105,971.6167113292494,135.4791823106382,6.189466323019358
835,1,972.8064516129032,148.4516129032258,-90.7028519140274,972.9683730085186,161.65061973941016,972.6445302172878,135.25260606704143,8.370211617220463
836,1,973.4,148.92820512820512,-89.42078975682041,973.2665618121773,162.1275306507472,973.5334381878226,135.72887960566305,8.878103692099753
837,1,973.9903846153846,149.54326923076923,-88.53851396487796,973.6741228969393,161.93923545069117,974.30664633383,137.14730301084728,5.374511275280553
838,1,975.0830039525691,151.34387351778656,-90.83539870878192,975.2521312731723,162.94264051904258,974.913876631966,139.74510651653054,3.0525737095928784
839,1,976.0354838709677,152.7774193548387,-94.61717650790108,976.9048594812014,163.54237109873105,975.1661082607341,142.01246761094637,2.4086700539378114
840,1,976.5276752767528,151.83394833948338,-86.64767769657264,975.919528152227,162.21615220354477,977.1358224012786,141.451744475422,2.615004121589911
841,0,,,,,,,,
842,1,983.0061349693251,150.34969325153375,-86.15610193073053,982.4430127261933,158.73079660009654,983.5692572124569,141.96858990297096,3.5388431500579682
843,0,,,,,,,,
844,0,,,,,,,,
845,0,,,,,,,,
846,1,988.2312138728323,147.0520231213873,-66.28647966241807,984.5313065595503,155.47524613120498,991.9311211861143,138.6288001115696,1.6634564761679467
847,0,,,,,,,,
848,0,,,,,,,,
849,0,,,,,,,,
850,0,,,,,,,,
851,0,,,,,,,,
852,0,,,,,,,,
853,0,,,,,,,,
854,0,,,,,,,,
855,0,,,,,,,,
856,0,,,,,,,,
857,1,959.2051282051282,146.94871794871796,17.602408285704154,949.2920774462546,143.80365441168183,969.1181789640018,150.09378148575408,1.6519181570521229
858,1,960.4195121951219,147.29268292682926,-67.0252464149429,956.2039969496082,157.23599380474317,964.6350274406357,137.34937204891534,1.0358041752223377
859,1,960.2764976958525,148.48387096774195,-99.42958292522985,962.1114533564867,159.53253322719704,958.4415420352184,137.43520870828686,1.1536557387873618
860,1,961.0391304347826,148.21304347826086,-85.00335814953394,960.0636400603113,159.3704812902907,962.0146208092539,137.055605666231,1.2502119487942907
861,1,959.9424083769634,147.46596858638742,-93.06885697198638,960.5205977389461,158.250480492899,959.3642190149807,136.68145667987585,1.1733793723372805
862,1,959.8851674641148,148.23444976076556,-91.9781672407233,960.2717765991537,159.42777515479858,959.498558329076,137.04112436673253,1.0555204659364814
863,1,961.204347826087,148.34347826086957,-91.19051456856754,961.4370491497216,159.54106059340808,960.9716465024524,137.14589592833107,1.4306360056450165
864,1,961.256880733945,147.60091743119267,-92.69713472988836,961.783913508957,158.78851040082037,960.729847958933,136.41332446156497,1.6260709400267814
865,1,961.768558951965,147.78602620087335,-98.1399064855364,963.4110116374982,159.26915944819677,960.1261062664319,136.30289295354993,1.8073130660280365
866,1,962.0223214285714,147.89285714285714,-101.24506790027266,964.206387440741,158.87784033148725,959.8382554164019,136.90787395422703,1.6895137496153398
867,1,961.4863636363636,147.78181818181818,-95.83675712854895,962.6660201271354,159.3216799905133,960.3067071455919,136.24195637312306,1.6728370232534928
868,1,962.3026315789474,147.92543859649123,-100.72146307958786,964.4606339885801,159.3229394453624,960.1446291693147,136.52793774762006,1.8175900666877396
869,1,962.0088105726873,147.95154185022025,-97.70390107003783,963.6174544651072,159.84323074740303,960.4001666802673,136.05985295303748,1.9077700992604851
870,1,859.0745098039216,950.6313725490196,-128.61160533084495,865.5645037751248,958.7578710725995,852.5845158327185,942.5048740254397,1.9324249123203654
871,1,858.3966244725739,948.4852320675105,-130.7721422005628,865.1883701393575,956.3612837939611,851.6048788057902,940.60918034106,2.2206857567545257
872,1,858.2511013215859,947.0440528634361,39.66644432717009,850.2454566937988,940.4055549841277,866.256745949373,953.6825507427446,2.042370729434231
873,1,858.6092715231788,965.5070955534532,3.0416920843159865,830.2492818017442,964.0001174513803,886.9692612446133,967.014073655526,6.43894130451575
874,1,857.322,962.645,3.278172184674276,829.7671625927803,961.0667302316498,884.8768374072197,964.2232697683502,7.806137183101052
875,1,857.9032882011605,961.8239845261122,3.618181891187197,831.1567072309634,960.1327109217858,884.6498691713576,963.5152581304386,6.457445577227551
876,1,856.8657587548638,959.704280155642,4.215400866816558,829.3404235148251,957.6755071462866,884.3910939949025,961.7330531649974,6.705639304547368
877,1,962.7717842323651,151.3278008298755,-88.42423216278496,962.4527973391127,162.92341411085093,963.0907711256175,139.7321875489001,3.5212307277981263
878,1,962.7958333333333,151.3375,-88.19985335016783,962.4314388522187,162.93177516760463,963.160227814448,139.74322483239538,3.5215399691074256
879,1,963.5236220472441,151.16141732283464,-86.37818947674076,962.765576896161,163.1374503700886,964.2816671983272,139.18538427558067,3.6102729554359283
880,1,962.4353448275862,148.06034482758622,-96.42571342317527,963.8230896868467,160.38244546853198,961.0475999683256,135.73824418664046,2.165258039965268
881,1,961.6863636363636,147.88636363636363,-93.72167517239535,962.4393175277429,159.46190079182458,960.9334097449843,136.31082648090268,1.8286306587854348
882,1,960.9571428571429,147.76666666666665,-91.72649995063189,961.2825311832758,158.56176381478053,960.6317545310101,136.97156951855277,1.542785878424604
883,1,961.3440366972477,147.6834862385321,-90.29151663094473,961.3989860505387,158.48334644913544,961.2890873439567,136.88362602792878,1.6713053693790345
884,1,961.6175115207374,147.75115207373273,-95.60871858013982,962.6339486600828,158.10136248423933,960.601074381392,137.40094166322612,1.5871955611114807
885,1,962.9834024896265,147.97510373443984,-87.34468357422705,962.4460043395482,159.56264891140862,963.5208006397049,136.38755855747107,2.5624016177521827
886,1,962.6030927835052,146.7422680412371,-89.83819059328826,962.5703331869207,158.34222178290486,962.6358523800897,135.14231429956936,2.842259888916109
887,1,962.6717948717949,146.5794871794872,-89.43335628665214,962.5531192245867,158.5789003355861,962.7904705190031,134.58007402338828,2.7703812586491376
888,1,962.981220657277,147.8356807511737,-91.1027185645853,963.2121592357203,159.83345835258748,962.7502820788338,135.8379031497599,2.646039952464292
889,1,961.8697674418605,148.1627906976744,-89.60527359364747,961.7870967905932,160.1625059261046,961.9524380931279,136.16307546924423,2.3550972372713463
890,1,961.8935185185185,147.96296296296296,-85.34622774879918,960.9199060944736,159.92340103385925,962.8671309425633,136.00252489206667,2.311935323460641
891,1,963.0046728971963,147.8177570093458,-94.28923464755046,963.9320858051692,160.18302713571688,962.0772599892234,135.4524868829747,2.658168919484546
892,1,963.4196428571429,147.79464285714286,-93.1550103172327,964.1021077841233,160.17584803367723,962.7371779301625,135.4134376806085,2.669084324861493
893,1,963.3362831858407,147.7787610619469,-98.30355281396423,965.1270609240966,160.04876982690575,961.5455054475848,135.50875229698806,2.546800725168725
894,1,961.6648044692737,147.06703910614524,-94.25825685498536,962.5261300177727,158.6350172483922,960.8034789207746,135.4990609638983,2.522726793646741
895,1,961.7577319587629,146.5,-88.10399039803403,961.3871735634056,157.69386825345154,962.1282903541202,135.30613174654846,2.290998774289521
896,1,961.8153846153846,146.4923076923077,-92.04195897430411,962.22870843106,158.0849417080694,961.4020607997091,134.89967367654597,2.2265555884765513
897,1,962.3536585365854,147.83739837398375,-97.92096026676595,964.0624639802398,160.11909141508102,960.6448530929309,135.55570533288648,1.974240858006163
898,1,961.8829268292683,146.04390243902438,-99.24138251336437,963.8100562220294,157.88814881874632,959.9557974365072,134.19965605930244,1.861428986484333
899,1,962.1626794258373,146.0909090909091,-99.30767835365172,964.1682067025814,158.3276513184072,960.1571521490931,133.854166863411,1.9988187460373315
